transaction_id,customer_id,transaction_amount,transaction_date,merchant_category,city
2219,1636,3366,2028-01-28,Grocery,Chennai
2220,1426,2571,2028-01-29,Grocery,Bangalore
2221,1541,1251,2028-01-30,Fuel,Chennai
2222,531,192,2028-01-31,Dining,Chennai
2223,254,2666,2028-02-01,Fuel,Delhi
2224,2169,1381,2028-02-02,Fuel,Bangalore
2225,661,3000,2028-02-03,Grocery,Delhi
2226,1802,2899,2028-02-04,Fuel,Bangalore
2227,1061,3277,2028-02-05,Grocery,Delhi
2228,1366,4611,2028-02-06,Dining,Delhi
2229,1037,2704,2028-02-07,Electronics,Delhi
2230,1207,3981,2028-02-08,Grocery,Kolkata
2231,2136,2513,2028-02-09,Travel,Delhi
2232,2094,1644,2028-02-10,Electronics,Mumbai
2233,1143,3630,2028-02-11,Dining,Mumbai
2234,1555,2746,2028-02-12,Electronics,Mumbai
2235,1756,4884,2028-02-13,Grocery,Chennai
2236,1966,2158,2028-02-14,Dining,Delhi
2237,745,4614,2028-02-15,Travel,Mumbai
2238,1630,1245,2028-02-16,Grocery,Chennai
2239,967,1010,2028-02-17,Grocery,Mumbai
2240,763,3406,2028-02-18,Dining,Bangalore
2241,794,1666,2028-02-19,Dining,Kolkata
2242,744,2495,2028-02-20,Electronics,Delhi
2243,1070,3105,2028-02-21,Travel,Kolkata
2244,1532,4607,2028-02-22,Electronics,Kolkata
2245,558,4348,2028-02-23,Electronics,Bangalore
2246,1995,191,2028-02-24,Grocery,Bangalore
2247,526,4092,2028-02-25,Dining,Bangalore
2248,840,430,2028-02-26,Grocery,Chennai
2249,3,1054,2028-02-27,Travel,Mumbai
2250,1052,3880,2028-02-28,Electronics,Delhi
2251,1405,2701,2028-02-29,Travel,Bangalore
2252,157,3077,2028-03-01,Dining,Delhi
2253,1938,4389,2028-03-02,Dining,Delhi
2254,1955,629,2028-03-03,Fuel,Delhi
2255,511,2992,2028-03-04,Travel,Bangalore
2256,687,1366,2028-03-05,Grocery,Bangalore
2257,1138,1573,2028-03-06,Travel,Mumbai
2258,1413,4834,2028-03-07,Electronics,Bangalore
2259,1511,1697,2028-03-08,Dining,Bangalore
2260,571,2625,2028-03-09,Dining,Delhi
2261,715,4893,2028-03-10,Travel,Mumbai
2262,1339,3861,2028-03-11,Travel,Kolkata
2263,2287,2842,2028-03-12,Travel,Bangalore
2264,2351,4735,2028-03-13,Electronics,Bangalore
2265,991,4525,2028-03-14,Electronics,Kolkata
2266,334,569,2028-03-15,Grocery,Delhi
2267,2161,3930,2028-03-16,Travel,Mumbai
2268,1645,633,2028-03-17,Grocery,Delhi
2269,362,4662,2028-03-18,Fuel,Chennai
2270,1881,4155,2028-03-19,Electronics,Bangalore
2271,2145,3779,2028-03-20,Dining,Chennai
2272,1982,4187,2028-03-21,Fuel,Bangalore
2273,2064,861,2028-03-22,Dining,Chennai
2274,1978,990,2028-03-23,Fuel,Kolkata
2275,376,2455,2028-03-24,Grocery,Bangalore
2276,742,2055,2028-03-25,Grocery,Bangalore
2277,390,3071,2028-03-26,Electronics,Chennai
2278,1241,1772,2028-03-27,Dining,Mumbai
2279,824,2936,2028-03-28,Fuel,Chennai
2280,2368,3744,2028-03-29,Travel,Bangalore
2281,2244,2397,2028-03-30,Travel,Bangalore
2282,418,4161,2028-03-31,Electronics,Mumbai
2283,607,3266,2028-04-01,Dining,Delhi
2284,568,1419,2028-04-02,Travel,Mumbai
2285,544,283,2028-04-03,Electronics,Delhi
2286,2279,1383,2028-04-04,Electronics,Bangalore
2287,884,2946,2028-04-05,Dining,Kolkata
2288,703,2333,2028-04-06,Travel,Kolkata
2289,1224,4188,2028-04-07,Travel,Chennai
2290,1623,1532,2028-04-08,Travel,Mumbai
2291,2069,3240,2028-04-09,Grocery,Mumbai
2292,1787,1896,2028-04-10,Travel,Kolkata
2293,1620,4822,2028-04-11,Fuel,Delhi
2294,1458,2155,2028-04-12,Grocery,Mumbai
2295,2419,3436,2028-04-13,Grocery,Delhi
2296,1584,882,2028-04-14,Grocery,Delhi
2297,1915,1607,2028-04-15,Grocery,Delhi
2298,78,4970,2028-04-16,Electronics,Delhi
2299,1309,3954,2028-04-17,Fuel,Chennai
2300,648,776,2028-04-18,Dining,Chennai
2301,2188,1930,2028-04-19,Travel,Kolkata
2302,553,4190,2028-04-20,Grocery,Chennai
2303,998,4406,2028-04-21,Dining,Mumbai
2304,282,1460,2028-04-22,Electronics,Chennai
2305,1282,4685,2028-04-23,Dining,Mumbai
2306,1847,2786,2028-04-24,Grocery,Mumbai
2307,1384,290,2028-04-25,Fuel,Delhi
2308,2488,942,2028-04-26,Dining,Kolkata
2309,2318,434,2028-04-27,Grocery,Delhi
2310,1158,1210,2028-04-28,Grocery,Delhi
2311,104,678,2028-04-29,Travel,Chennai
2312,766,161,2028-04-30,Travel,Chennai
2313,2143,486,2028-05-01,Fuel,Mumbai
2314,1597,1269,2028-05-02,Travel,Chennai
2315,480,2300,2028-05-03,Fuel,Chennai
2316,2061,4814,2028-05-04,Electronics,Bangalore
2317,1964,1783,2028-05-05,Electronics,Mumbai
2318,2143,586,2028-05-06,Travel,Mumbai
2319,2341,3832,2028-05-07,Electronics,Bangalore
2320,2073,640,2028-05-08,Dining,Mumbai
2321,1296,2160,2028-05-09,Dining,Kolkata
2322,1529,4346,2028-05-10,Dining,Kolkata
2323,1190,1338,2028-05-11,Electronics,Bangalore
2324,939,1090,2028-05-12,Dining,Chennai
2325,762,4567,2028-05-13,Fuel,Kolkata
2326,654,2399,2028-05-14,Grocery,Bangalore
2327,1670,4007,2028-05-15,Travel,Kolkata
2328,1932,4388,2028-05-16,Fuel,Delhi
2329,1127,1180,2028-05-17,Dining,Bangalore
2330,1926,297,2028-05-18,Grocery,Mumbai
2331,575,2294,2028-05-19,Travel,Kolkata
2332,2342,1698,2028-05-20,Fuel,Mumbai
2333,1330,1700,2028-05-21,Travel,Bangalore
2334,1278,3792,2028-05-22,Electronics,Kolkata
2335,1204,3965,2028-05-23,Dining,Mumbai
2336,40,783,2028-05-24,Fuel,Chennai
2337,520,3183,2028-05-25,Fuel,Chennai
2338,1640,4089,2028-05-26,Grocery,Delhi
2339,2284,432,2028-05-27,Grocery,Bangalore
2340,463,1871,2028-05-28,Grocery,Mumbai
2341,1252,4300,2028-05-29,Travel,Delhi
2342,1849,2821,2028-05-30,Dining,Bangalore
2343,483,906,2028-05-31,Travel,Chennai
2344,2478,1164,2028-06-01,Dining,Mumbai
2345,343,988,2028-06-02,Fuel,Kolkata
2346,1197,3023,2028-06-03,Travel,Chennai
2347,1463,420,2028-06-04,Travel,Kolkata
2348,1203,4057,2028-06-05,Travel,Kolkata
2349,1622,2482,2028-06-06,Electronics,Mumbai
2350,2181,3331,2028-06-07,Dining,Mumbai
2351,2399,2411,2028-06-08,Dining,Kolkata
2352,2132,3701,2028-06-09,Travel,Delhi
2353,993,1600,2028-06-10,Electronics,Kolkata
2354,2391,1668,2028-06-11,Travel,Kolkata
2355,1190,3381,2028-06-12,Dining,Mumbai
2356,2341,1619,2028-06-13,Fuel,Bangalore
2357,1604,2018,2028-06-14,Electronics,Chennai
2358,1194,4189,2028-06-15,Electronics,Mumbai
2359,598,1965,2028-06-16,Travel,Delhi
2360,645,1505,2028-06-17,Fuel,Chennai
2361,448,2823,2028-06-18,Dining,Mumbai
2362,764,104,2028-06-19,Grocery,Mumbai
2363,735,1268,2028-06-20,Dining,Bangalore
2364,1643,2498,2028-06-21,Dining,Delhi
2365,2298,2730,2028-06-22,Fuel,Delhi
2366,601,447,2028-06-23,Electronics,Mumbai
2367,2173,4320,2028-06-24,Dining,Bangalore
2368,2161,1913,2028-06-25,Electronics,Mumbai
2369,981,3442,2028-06-26,Fuel,Kolkata
2370,1783,2674,2028-06-27,Fuel,Kolkata
2371,2198,3925,2028-06-28,Travel,Bangalore
2372,2391,4693,2028-06-29,Grocery,Mumbai
2373,580,152,2028-06-30,Fuel,Bangalore
2374,783,248,2028-07-01,Fuel,Mumbai
2375,2369,602,2028-07-02,Electronics,Mumbai
2376,532,969,2028-07-03,Fuel,Kolkata
2377,1513,3621,2028-07-04,Dining,Chennai
2378,612,4414,2028-07-05,Travel,Delhi
2379,2300,3971,2028-07-06,Travel,Delhi
2380,2006,1400,2028-07-07,Dining,Bangalore
2381,1101,2599,2028-07-08,Fuel,Delhi
2382,1671,4133,2028-07-09,Grocery,Kolkata
2383,1416,3389,2028-07-10,Fuel,Chennai
2384,1436,4933,2028-07-11,Travel,Mumbai
2385,2221,3953,2028-07-12,Grocery,Mumbai
2386,875,2551,2028-07-13,Electronics,Kolkata
2387,2249,4485,2028-07-14,Electronics,Delhi
2388,217,438,2028-07-15,Fuel,Mumbai
2389,376,2924,2028-07-16,Fuel,Delhi
2390,1610,1793,2028-07-17,Grocery,Kolkata
2391,11,1086,2028-07-18,Grocery,Mumbai
2392,1614,3590,2028-07-19,Fuel,Bangalore
2393,2483,2833,2028-07-20,Travel,Chennai
2394,818,3867,2028-07-21,Electronics,Delhi
2395,1297,4176,2028-07-22,Grocery,Delhi
2396,691,2106,2028-07-23,Travel,Delhi
2397,1600,3207,2028-07-24,Fuel,Delhi
2398,1533,4568,2028-07-25,Dining,Kolkata
2399,1156,3430,2028-07-26,Grocery,Kolkata
2400,1948,3141,2028-07-27,Dining,Kolkata
2401,784,630,2028-07-28,Travel,Kolkata
2402,2367,1023,2028-07-29,Electronics,Mumbai
2403,1973,4218,2028-07-30,Travel,Kolkata
2404,1877,340,2028-07-31,Electronics,Mumbai
2405,785,1996,2028-08-01,Travel,Bangalore
2406,397,3424,2028-08-02,Grocery,Kolkata
2407,1082,913,2028-08-03,Grocery,Bangalore
2408,1504,4850,2028-08-04,Dining,Kolkata
2409,2034,882,2028-08-05,Travel,Bangalore
2410,1615,4155,2028-08-06,Travel,Chennai
2411,460,107,2028-08-07,Dining,Bangalore
2412,2109,3873,2028-08-08,Fuel,Mumbai
2413,2417,4770,2028-08-09,Travel,Delhi
2414,546,3239,2028-08-10,Travel,Bangalore
2415,497,3889,2028-08-11,Travel,Delhi
2416,505,4151,2028-08-12,Fuel,Chennai
2417,1093,617,2028-08-13,Grocery,Chennai
2418,2209,3290,2028-08-14,Dining,Mumbai
2419,1638,3202,2028-08-15,Fuel,Mumbai
2420,718,4678,2028-08-16,Electronics,Bangalore
2421,1593,2816,2028-08-17,Electronics,Kolkata
2422,1409,678,2028-08-18,Fuel,Chennai
2423,269,4582,2028-08-19,Fuel,Delhi
2424,1947,4607,2028-08-20,Grocery,Kolkata
2425,1478,1965,2028-08-21,Electronics,Chennai
2426,1542,1476,2028-08-22,Dining,Bangalore
2427,865,3038,2028-08-23,Travel,Chennai
2428,2398,1005,2028-08-24,Travel,Mumbai
2429,110,1064,2028-08-25,Grocery,Delhi
2430,2455,2076,2028-08-26,Grocery,Delhi
2431,650,4859,2028-08-27,Electronics,Mumbai
2432,2099,1987,2028-08-28,Dining,Kolkata
2433,1500,2547,2028-08-29,Dining,Mumbai
2434,1111,1091,2028-08-30,Fuel,Delhi
2435,596,3656,2028-08-31,Grocery,Bangalore
2436,979,4059,2028-09-01,Travel,Kolkata
2437,731,3704,2028-09-02,Travel,Chennai
2438,57,1183,2028-09-03,Electronics,Bangalore
2439,2244,534,2028-09-04,Travel,Kolkata
2440,1784,120,2028-09-05,Dining,Delhi
2441,1702,3022,2028-09-06,Dining,Delhi
2442,1287,2025,2028-09-07,Grocery,Bangalore
2443,112,1572,2028-09-08,Electronics,Kolkata
2444,711,1199,2028-09-09,Travel,Chennai
2445,1202,2737,2028-09-10,Grocery,Chennai
2446,948,489,2028-09-11,Fuel,Mumbai
2447,26,3513,2028-09-12,Fuel,Bangalore
2448,2458,2715,2028-09-13,Travel,Kolkata
2449,758,1454,2028-09-14,Travel,Bangalore
2450,1801,4621,2028-09-15,Travel,Chennai
2451,1556,105,2028-09-16,Dining,Kolkata
2452,1842,290,2028-09-17,Travel,Delhi
2453,2294,247,2028-09-18,Fuel,Delhi
2454,1105,4600,2028-09-19,Travel,Kolkata
2455,662,4453,2028-09-20,Electronics,Bangalore
2456,909,3650,2028-09-21,Fuel,Bangalore
2457,2444,4205,2028-09-22,Electronics,Delhi
2458,522,1210,2028-09-23,Fuel,Delhi
2459,1857,3933,2028-09-24,Grocery,Chennai
2460,1760,724,2028-09-25,Fuel,Kolkata
2461,2312,4225,2028-09-26,Fuel,Bangalore
2462,790,2275,2028-09-27,Electronics,Chennai
2463,1298,3249,2028-09-28,Electronics,Bangalore
2464,1730,1178,2028-09-29,Fuel,Delhi
2465,172,3651,2028-09-30,Fuel,Kolkata
2466,265,2452,2028-10-01,Dining,Mumbai
2467,1987,645,2028-10-02,Grocery,Kolkata
2468,1050,1295,2028-10-03,Grocery,Mumbai
2469,1493,2169,2028-10-04,Travel,Chennai
2470,1886,3458,2028-10-05,Fuel,Mumbai
2471,476,2538,2028-10-06,Fuel,Mumbai
2472,2404,716,2028-10-07,Fuel,Chennai
2473,1050,4344,2028-10-08,Fuel,Kolkata
2474,34,3443,2028-10-09,Grocery,Chennai
2475,2312,1911,2028-10-10,Electronics,Delhi
2476,1162,271,2028-10-11,Dining,Delhi
2477,816,4242,2028-10-12,Electronics,Mumbai
2478,754,725,2028-10-13,Electronics,Chennai
2479,566,4163,2028-10-14,Grocery,Chennai
2480,462,2354,2028-10-15,Dining,Chennai
2481,1655,552,2028-10-16,Fuel,Kolkata
2482,81,1518,2028-10-17,Grocery,Bangalore
2483,1938,853,2028-10-18,Grocery,Bangalore
2484,870,3472,2028-10-19,Dining,Bangalore
2485,1431,2823,2028-10-20,Travel,Kolkata
2486,1070,3110,2028-10-21,Grocery,Chennai
2487,599,3011,2028-10-22,Electronics,Bangalore
2488,1635,1325,2028-10-23,Electronics,Chennai
2489,807,267,2028-10-24,Fuel,Mumbai
2490,1935,3785,2028-10-25,Grocery,Bangalore
2491,1077,185,2028-10-26,Fuel,Mumbai
2492,704,1777,2028-10-27,Grocery,Kolkata
2493,2064,2082,2028-10-28,Dining,Delhi
2494,487,1586,2028-10-29,Grocery,Kolkata
2495,706,541,2028-10-30,Travel,Kolkata
2496,1526,370,2028-10-31,Electronics,Kolkata
2497,1165,443,2028-11-01,Dining,Bangalore
2498,620,1306,2028-11-02,Electronics,Mumbai
2499,777,3181,2028-11-03,Fuel,Bangalore
2500,447,1357,2028-11-04,Dining,Delhi
